date,currency,mean,buy,sell
08/02/2021,IND RUPEE,1.5041,1.50229868,1.505918834
08/02/2021,HONGKONG DOLLAR,14.1446,14.13168428,14.15748241
08/02/2021,SINGAPORE DOLLAR,81.9673,81.88645067,82.0482039
08/02/2021,SAUDI RIYAL,29.2338,29.20633477,29.2612126
08/02/2021,CHINESE YUAN,16.9476,16.93028625,16.96486372
08/02/2021,AUSTRALIAN $,83.4317,83.35011529,83.51325088
09/02/2021,US DOLLAR,109.6441,109.5441176,109.7441176
09/02/2021,STG POUND,150.2779,150.1247059,150.4311765
09/02/2021,EURO,131.7582,131.6217647,131.8947059
09/02/2021,SA RAND,7.3147,7.305717349,7.323598108
09/02/2021,KES / USHS,33.4173,33.34119476,33.49335481
09/02/2021,KES / TSHS,21.1503,21.08541259,21.21519667
09/02/2021,KES / RWF,9.0539,9.024766167,9.083098402
09/02/2021,KES / BIF,17.7212,17.64140112,17.80104712
09/02/2021,AE DIRHAM,29.8502,29.82009464,29.88023242
09/02/2021,CAN $,85.8338,85.74882008,85.91882694
09/02/2021,S FRANC,121.6983,121.5805967,121.8160924
09/02/2021,JPY (100),103.8051,103.6956812,103.9145134
09/02/2021,SW KRONER,13.0528,13.03677599,13.06882102
09/02/2021,NOR KRONER,12.8515,12.83680014,12.86626778
09/02/2021,DAN KRONER,17.7352,17.71612531,17.75421313
09/02/2021,IND RUPEE,1.5028,1.501344741,1.504271368
09/02/2021,HONGKONG DOLLAR,14.144,14.13107813,14.15687792
09/02/2021,SINGAPORE DOLLAR,82.0874,82.00023778,82.17455458
09/02/2021,SAUDI RIYAL,29.2299,29.20241993,29.25729609
09/02/2021,CHINESE YUAN,16.9873,16.96123212,17.01327302
09/02/2021,AUSTRALIAN $,83.949,83.84506765,84.05301971
10/02/2021,US DOLLAR,109.5518,109.4517647,109.6517647
10/02/2021,STG POUND,150.8656,150.7141176,151.0170588
10/02/2021,EURO,132.3982,132.2647059,132.5317647
10/02/2021,SA RAND,7.4164,7.405246491,7.427622637
10/02/2021,KES / USHS,33.482,33.40575512,33.55816153
10/02/2021,KES / TSHS,21.1681,21.10317154,21.23309758
10/02/2021,KES / RWF,9.0622,9.033570984,9.090762517
10/02/2021,KES / BIF,17.7373,17.65853933,17.81606724
10/02/2021,AE DIRHAM,29.825,29.79495432,29.85508732
10/02/2021,CAN $,86.0952,85.99965798,86.19066554
10/02/2021,S FRANC,122.596,122.4566622,122.7353534
10/02/2021,JPY (100),104.689,104.5884039,104.7895305
10/02/2021,SW KRONER,13.1138,13.09952422,13.1281745
10/02/2021,NOR KRONER,12.931,12.91618654,12.94589902
10/02/2021,DAN KRONER,17.8313,17.81209555,17.85045333
10/02/2021,IND RUPEE,1.5023,1.50067546,1.503933133
10/02/2021,HONGKONG DOLLAR,14.1326,14.11971112,14.14551191
10/02/2021,SINGAPORE DOLLAR,82.5249,82.43712036,82.61264575
10/02/2021,SAUDI RIYAL,29.2052,29.17780036,29.23267521
10/02/2021,CHINESE YUAN,17.0204,17.00353654,17.03725368
10/02/2021,AUSTRALIAN $,84.5959,84.50770753,84.68405788
11/02/2021,US DOLLAR,109.4512,109.3511765,109.5511765
11/02/2021,STG POUND,150.3426,150.1888235,150.4964706
11/02/2021,EURO,132.6547,132.5182353,132.7911765
11/02/2021,SA RAND,7.4508,7.441437265,7.460124105
11/02/2021,KES / USHS,33.4853,33.40904332,33.56159594
11/02/2021,KES / TSHS,21.1876,21.12254815,21.25262914
11/02/2021,KES / RWF,9.0712,9.043252952,9.099124784
11/02/2021,KES / BIF,17.7547,17.67685261,17.83245561
11/02/2021,AE DIRHAM,29.7976,29.7675722,29.82769998
11/02/2021,CAN $,86.1956,86.10328856,86.28794618
11/02/2021,S FRANC,122.8133,122.6735208,122.95306
11/02/2021,JPY (100),104.4731,104.3626422,104.583462
11/02/2021,SW KRONER,13.1666,13.15044093,13.18273645
11/02/2021,NOR KRONER,12.9668,12.95185025,12.98168914
11/02/2021,DAN KRONER,17.8431,17.82386212,17.8622844
11/02/2021,IND RUPEE,1.5033,1.501787795,1.504844524
11/02/2021,HONGKONG DOLLAR,14.1184,14.10546108,14.13125954
11/02/2021,SINGAPORE DOLLAR,82.533,82.454514,82.61155001
11/02/2021,SAUDI RIYAL,29.1792,29.15176254,29.20663747
11/02/2021,CHINESE YUAN,16.9774,16.95130547,17.00339544
11/02/2021,AUSTRALIAN $,84.6386,84.55032965,84.72687988
12/02/2021,US DOLLAR,109.4429,109.3429412,109.5429412
12/02/2021,STG POUND,151.4441,151.2911765,151.5970588
12/02/2021,EURO,132.7915,132.6582353,132.9247059
12/02/2021,SA RAND,7.4882,7.479406614,7.497087286
12/02/2021,KES / USHS,33.4755,33.38015175,33.57079991
12/02/2021,KES / TSHS,21.1892,21.12413612,21.25422981
12/02/2021,KES / RWF,9.0723,9.044772665,9.099810096
12/02/2021,KES / BIF,17.7568,17.67982473,17.83379868
12/02/2021,AE DIRHAM,29.7954,29.76533039,29.82545774
12/02/2021,CAN $,86.4137,86.32110301,86.50631065
12/02/2021,S FRANC,123.0318,122.8986638,123.164989
12/02/2021,JPY (100),104.56,104.4544719,104.6655276
12/02/2021,SW KRONER,13.1784,13.16401497,13.19285832
12/02/2021,NOR KRONER,12.955,12.94091192,12.96918701
12/02/2021,DAN KRONER,17.8709,17.85336618,17.88835854
12/02/2021,IND RUPEE,1.5038,1.502293652,1.505269003
12/02/2021,HONGKONG DOLLAR,14.1169,14.10403493,14.12983272
12/02/2021,SINGAPORE DOLLAR,82.6765,82.585303,82.76761706
12/02/2021,SAUDI RIYAL,29.1778,29.15034422,29.20522053
12/02/2021,CHINESE YUAN,16.9464,16.92038952,16.97234997
12/02/2021,AUSTRALIAN $,84.9934,84.90479382,85.08200241
15/02/2021,US DOLLAR,109.4471,109.3470588,109.5470588
15/02/2021,STG POUND,151.1591,151.0076471,151.3105882
15/02/2021,EURO,132.6629,132.5288235,132.7970588
15/02/2021,SA RAND,7.4707,7.460551067,7.480934123
15/02/2021,KES / USHS,33.4409,33.36465661,33.51713379
15/02/2021,KES / TSHS,21.1884,21.1233421,21.25342945
15/02/2021,KES / RWF,9.0727,9.045920636,9.099467427
15/02/2021,KES / BIF,17.7571,17.68116845,17.83312712
15/02/2021,AE DIRHAM,29.7965,29.76645129,29.82657886
15/02/2021,CAN $,85.9453,85.86341486,86.02721755
15/02/2021,S FRANC,122.6917,122.5451741,122.8381462
15/02/2021,JPY (100),104.2303,104.1301389,104.3305322
15/02/2021,SW KRONER,13.1556,13.14125381,13.17003797
15/02/2021,NOR KRONER,12.8858,12.87102251,12.90063814
15/02/2021,DAN KRONER,17.8664,17.84791872,17.88494209
15/02/2021,IND RUPEE,1.5072,1.505452802,1.508871089
15/02/2021,HONGKONG DOLLAR,14.1173,14.10438413,14.13018159
15/02/2021,SINGAPORE DOLLAR,82.7233,82.64459136,82.80200969
15/02/2021,SAUDI RIYAL,29.1785,29.14988772,29.20709703
15/02/2021,CHINESE YUAN,16.947,16.92102671,16.97298795
15/02/2021,AUSTRALIAN $,85.2264,85.13762,85.31524941
16/02/2021,US DOLLAR,109.45,109.35,109.55
16/02/2021,STG POUND,151.9403,151.7852941,152.0952941
16/02/2021,EURO,132.755,132.6176471,132.8923529
16/02/2021,SA RAND,7.5715,7.562502161,7.580580428
16/02/2021,KES / USHS,33.44,33.36376084,33.51623228
16/02/2021,KES / TSHS,21.1878,21.12277499,21.2528578
16/02/2021,KES / RWF,9.0733,9.047439525,9.099222679
16/02/2021,KES / BIF,17.7575,17.68233683,17.83264746
16/02/2021,AE DIRHAM,29.7989,29.76968311,29.82819179
16/02/2021,CAN $,86.5423,86.4495217,86.63503361
16/02/2021,S FRANC,122.8947,122.7548271,123.0345912
16/02/2021,JPY (100),103.8622,103.7476281,103.9768413
16/02/2021,SW KRONER,13.2135,13.19823299,13.22875912
16/02/2021,NOR KRONER,13.0017,12.98678163,13.01671796
16/02/2021,DAN KRONER,17.8449,17.82599482,17.8638402
16/02/2021,IND RUPEE,1.5072,1.505617668,1.508807691
16/02/2021,HONGKONG DOLLAR,14.1178,14.10494544,14.13074323
16/02/2021,SINGAPORE DOLLAR,82.7349,82.6468143,82.82301353
16/02/2021,SAUDI RIYAL,29.1808,29.15222607,29.20943874
16/02/2021,CHINESE YUAN,16.9475,16.92148185,16.97344365
16/02/2021,AUSTRALIAN $,85.081,84.997755,85.16417
17/02/2021,US DOLLAR,109.4588,109.3588235,109.5588235
17/02/2021,STG POUND,152.1432,151.9870588,152.2994118
17/02/2021,EURO,132.8124,132.6758824,132.9488235
17/02/2021,SA RAND,7.453,7.443173288,7.462880932
17/02/2021,KES / USHS,33.419,33.34281879,33.49523963
17/02/2021,KES / TSHS,21.1861,21.12107383,21.25114303
17/02/2021,KES / RWF,9.0721,9.045688591,9.098488516
17/02/2021,KES / BIF,17.757,17.68273826,17.83120865
17/02/2021,AE DIRHAM,29.7997,29.76965388,29.82978205
17/02/2021,CAN $,86.2526,86.17037549,86.33477031
17/02/2021,S FRANC,122.5743,122.4485763,122.6999928
17/02/2021,JPY (100),103.4094,103.3051422,103.5136277
17/02/2021,SW KRONER,13.1813,13.16782944,13.19477112
17/02/2021,NOR KRONER,12.9323,12.91588798,12.94868497
17/02/2021,DAN KRONER,17.8002,17.78250082,17.81791952
17/02/2021,IND RUPEE,1.5024,1.500841605,1.503999225
17/02/2021,HONGKONG DOLLAR,14.1192,14.10626553,14.13206366
17/02/2021,SINGAPORE DOLLAR,82.4207,82.33611168,82.50532685
17/02/2021,SAUDI RIYAL,29.1832,29.15457839,29.21179137
17/02/2021,CHINESE YUAN,16.9488,16.92284725,16.97481075
17/02/2021,AUSTRALIAN $,84.8963,84.80776765,84.98477941
18/02/2021,US DOLLAR,109.5471,109.4470588,109.6470588
18/02/2021,STG POUND,151.8674,151.7129412,152.0217647
18/02/2021,EURO,132.0318,131.8970588,132.1664706
18/02/2021,SA RAND,7.4479,7.43910299,7.45670093
18/02/2021,KES / USHS,33.383,33.30686695,33.45909922
18/02/2021,KES / TSHS,21.169,21.10407725,21.23401053
18/02/2021,KES / RWF,9.0653,9.039430794,9.091153391
18/02/2021,KES / BIF,17.7427,17.66850858,17.81683328
18/02/2021,AE DIRHAM,29.8237,29.79367329,29.85380604
18/02/2021,CAN $,86.0779,85.99596042,86.15987649
18/02/2021,S FRANC,121.9154,121.7973056,122.0334545
18/02/2021,JPY (100),103.4195,103.3201726,103.5187489
18/02/2021,SW KRONER,13.1366,13.1222045,13.15091379
18/02/2021,NOR KRONER,12.8418,12.82707985,12.85654673
18/02/2021,DAN KRONER,17.7243,17.70672839,17.74195544
18/02/2021,IND RUPEE,1.5044,1.50293948,1.505872012
18/02/2021,HONGKONG DOLLAR,14.1307,14.11782917,14.14362763
18/02/2021,SINGAPORE DOLLAR,82.3848,82.30339812,82.46619948
18/02/2021,SAUDI RIYAL,29.2067,29.17810153,29.23531764
18/02/2021,CHINESE YUAN,16.9625,16.93650132,16.98848174
18/02/2021,AUSTRALIAN $,84.7128,84.62446588,84.80103529
19/02/2021,US DOLLAR,109.55,109.45,109.65
19/02/2021,STG POUND,152.6632,152.5088235,152.8176471
19/02/2021,EURO,132.2929,132.1547059,132.4311765
19/02/2021,SA RAND,7.5108,7.50161067,7.520060353
19/02/2021,KES / USHS,33.4369,33.36069311,33.51301964
19/02/2021,KES / TSHS,21.1685,21.10351117,21.23343993
19/02/2021,KES / RWF,9.0649,9.03879617,9.090909091
19/02/2021,KES / BIF,17.7442,17.67213862,17.8163545
19/02/2021,AE DIRHAM,29.8245,29.79447393,29.85460684
19/02/2021,CAN $,86.3346,86.2422189,86.42705131
19/02/2021,S FRANC,122.2179,122.0858896,122.3499219
19/02/2021,JPY (100),103.6228,103.5183959,103.7271781
19/02/2021,SW KRONER,13.1732,13.15710387,13.18939075
19/02/2021,NOR KRONER,12.9307,12.91658799,12.94477369
19/02/2021,DAN KRONER,17.7968,17.7791134,17.8144953
19/02/2021,IND RUPEE,1.5092,1.50772113,1.510705134
19/02/2021,HONGKONG DOLLAR,14.1307,14.11784434,14.14364213
19/02/2021,SINGAPORE DOLLAR,82.5142,82.42958277,82.59887006
19/02/2021,SAUDI RIYAL,29.2079,29.18044151,29.23532235
19/02/2021,CHINESE YUAN,16.9231,16.90634702,16.93985694
19/02/2021,AUSTRALIAN $,85.093,84.987925,85.19805
22/02/2021,US DOLLAR,109.5971,109.4970588,109.6970588
22/02/2021,STG POUND,153.4524,153.2982353,153.6064706
22/02/2021,EURO,132.9976,132.8629412,133.1323529
22/02/2021,SA RAND,7.4976,7.486927188,7.50830308
22/02/2021,KES / USHS,33.4681,33.39196182,33.54428
22/02/2021,KES / TSHS,21.1594,21.094458,21.22431438
22/02/2021,KES / RWF,9.0616,9.03612194,9.087002068
22/02/2021,KES / BIF,17.7366,17.66455747,17.80869752
22/02/2021,AE DIRHAM,29.8374,29.80728429,29.86741963
22/02/2021,CAN $,86.9128,86.81974217,87.00591595
22/02/2021,S FRANC,122.5507,122.4251552,122.6762009
22/02/2021,JPY (100),104.0561,103.9561937,104.1559617
22/02/2021,SW KRONER,13.2471,13.23179327,13.26237216
22/02/2021,NOR KRONER,13.0208,13.00579145,13.03574037
22/02/2021,DAN KRONER,17.8823,17.86482067,17.89978768
22/02/2021,IND RUPEE,1.5114,1.509679565,1.513125492
22/02/2021,HONGKONG DOLLAR,14.1354,14.12245709,14.14825223
22/02/2021,SINGAPORE DOLLAR,82.8179,82.73920117,82.89659096
22/02/2021,SAUDI RIYAL,29.222,29.19454456,29.24942908
22/02/2021,CHINESE YUAN,16.9813,16.96313847,16.99938925
22/02/2021,AUSTRALIAN $,86.1269,86.02088941,86.23285794
23/02/2021,US DOLLAR,109.6,109.5,109.7
23/02/2021,STG POUND,153.6456,153.4947059,153.7964706
23/02/2021,EURO,132.9212,132.7829412,133.0594118
23/02/2021,SA RAND,7.3757,7.366940937,7.38442069
23/02/2021,KES / USHS,33.5037,33.42752963,33.57990868
23/02/2021,KES / TSHS,21.1588,21.09389243,21.22374429
23/02/2021,KES / RWF,9.0616,9.036517776,9.086757991
23/02/2021,KES / BIF,17.7387,17.66909754,17.80821918
23/02/2021,AE DIRHAM,29.8382,29.80808493,29.86822043
23/02/2021,CAN $,86.8222,86.7258039,86.91862768
23/02/2021,S FRANC,122.0286,121.8969164,122.1603563
23/02/2021,JPY (100),103.8617,103.7521319,103.9711876
23/02/2021,SW KRONER,13.2577,13.24239016,13.27299786
23/02/2021,NOR KRONER,12.8969,12.88204983,12.91165462
23/02/2021,DAN KRONER,17.8877,17.86850737,17.90698813
23/02/2021,IND RUPEE,1.5133,1.511762757,1.514795841
23/02/2021,HONGKONG DOLLAR,14.1356,14.12265429,14.14844909
23/02/2021,SINGAPORE DOLLAR,82.8483,82.76018442,82.93641793
23/02/2021,SAUDI RIYAL,29.2228,29.19532875,29.25021331
23/02/2021,CHINESE YUAN,16.96,16.94416935,16.97590567
23/02/2021,AUSTRALIAN $,86.447,86.34075,86.5533
24/02/2021,US DOLLAR,109.7015,109.6029412,109.8
24/02/2021,STG POUND,154.3982,154.2411765,154.5552941
24/02/2021,EURO,133.2465,133.1076471,133.3852941
24/02/2021,SA RAND,7.4562,7.44696498,7.465426508
24/02/2021,KES / USHS,33.4545,33.37887067,33.5301221
24/02/2021,KES / TSHS,21.1392,21.07468124,21.20381055
24/02/2021,KES / RWF,9.0527,9.027076503,9.078223534
24/02/2021,KES / BIF,17.7234,17.65528233,17.79149336
24/02/2021,AE DIRHAM,29.8658,29.83610757,29.89544761
24/02/2021,CAN $,86.9267,86.84172504,87.0116491
24/02/2021,S FRANC,121.8093,121.6864008,121.9322599
24/02/2021,JPY (100),104.1849,104.0764801,104.2933131
24/02/2021,SW KRONER,13.2198,13.20517364,13.23449647
24/02/2021,NOR KRONER,12.8971,12.88249053,12.91172286
24/02/2021,DAN KRONER,17.9207,17.90312662,17.93824538
24/02/2021,IND RUPEE,1.5125,1.511014409,1.514044208
24/02/2021,HONGKONG DOLLAR,14.1486,14.13593102,14.16134649
24/02/2021,SINGAPORE DOLLAR,83.0191,82.93828315,83.0999773
24/02/2021,SAUDI RIYAL,29.2498,29.22277534,29.27687713
24/02/2021,CHINESE YUAN,16.9722,16.95537594,16.98901439
24/02/2021,AUSTRALIAN $,86.6258,86.53152206,86.72004
25/02/2021,US DOLLAR,109.7676,109.6676471,109.8676471
25/02/2021,STG POUND,155.22,155.0635294,155.3764706
25/02/2021,EURO,133.4612,133.3252941,133.5970588
25/02/2021,SA RAND,7.5451,7.53480962,7.55535096
25/02/2021,KES / USHS,33.4343,33.35831883,33.51033872
25/02/2021,KES / TSHS,21.1265,21.06170526,21.19129992
25/02/2021,KES / RWF,9.0486,9.024385491,9.072867219
25/02/2021,KES / BIF,17.7127,17.64441173,17.78099606
25/02/2021,AE DIRHAM,29.8838,29.85372181,29.913866
25/02/2021,CAN $,87.346,87.25248394,87.4394326
25/02/2021,S FRANC,121.0028,120.8858543,121.1196638
25/02/2021,JPY (100),103.7306,103.6164466,103.844657
25/02/2021,SW KRONER,13.2234,13.20819548,13.23866093
25/02/2021,NOR KRONER,13.0114,12.99641481,13.0262911
25/02/2021,DAN KRONER,17.9532,17.9342023,17.97219902
25/02/2021,IND RUPEE,1.5176,1.516044777,1.519229612
25/02/2021,HONGKONG DOLLAR,14.1548,14.14190528,14.16769576
25/02/2021,SINGAPORE DOLLAR,83.1258,83.04380362,83.20785145
25/02/2021,SAUDI RIYAL,29.2675,29.24002748,29.29491442
25/02/2021,CHINESE YUAN,17.0196,17.00299959,17.03612086
25/02/2021,AUSTRALIAN $,86.947,86.85677647,87.03715
26/02/2021,US DOLLAR,109.8,109.7,109.9
26/02/2021,STG POUND,154.8356,154.68,154.9911765
26/02/2021,EURO,133.8324,133.6947059,133.97
26/02/2021,SA RAND,7.2993,7.290199102,7.308347077
26/02/2021,KES / USHS,33.3789,33.30300273,33.45487694
26/02/2021,KES / TSHS,21.1203,21.055505,21.18505014
26/02/2021,KES / RWF,9.0464,9.022565969,9.070191431
26/02/2021,KES / BIF,17.7102,17.64467698,17.77575205
26/02/2021,AE DIRHAM,29.8926,29.86252892,29.9226748
26/02/2021,CAN $,87.022,86.93929307,87.10470001
26/02/2021,S FRANC,121.1988,121.0683148,121.3292117
26/02/2021,JPY (100),103.4532,103.3540607,103.5522472
26/02/2021,SW KRONER,13.2022,13.18953494,13.21485258
26/02/2021,NOR KRONER,12.8474,12.83341132,12.86132241
26/02/2021,DAN KRONER,17.9473,17.93069631,17.96397398
26/02/2021,IND RUPEE,1.5029,1.501454234,1.504397522
26/02/2021,HONGKONG DOLLAR,14.1575,14.14461808,14.1704059
26/02/2021,SINGAPORE DOLLAR,82.6745,82.59298298,82.7560241
26/02/2021,SAUDI RIYAL,29.2765,29.24865355,29.30432232
26/02/2021,CHINESE YUAN,16.9733,16.95727447,16.98924066
26/02/2021,AUSTRALIAN $,86.0228,85.93898,86.10665
01/03/2021,US DOLLAR,109.8029,109.7029412,109.9029412
01/03/2021,STG POUND,153.4774,153.3158824,153.6388235
01/03/2021,EURO,133.1862,133.0494118,133.3229412
01/03/2021,SA RAND,7.3172,7.307099164,7.327253532
01/03/2021,KES / USHS,33.378,33.30211149,33.45398
01/03/2021,KES / TSHS,21.1197,21.05494153,21.18448216
01/03/2021,KES / RWF,9.0461,9.022224423,9.069948256
01/03/2021,KES / BIF,17.711,17.64666149,17.77527548
01/03/2021,AE DIRHAM,29.8934,29.86332957,29.9234756
01/03/2021,CAN $,86.4454,86.35307083,86.53774896
01/03/2021,S FRANC,120.8618,120.7251471,120.998504
01/03/2021,JPY (100),103.1062,102.9977854,103.214633
01/03/2021,SW KRONER,13.0359,13.02142973,13.05028097
01/03/2021,NOR KRONER,12.7392,12.72537829,12.75301599
01/03/2021,DAN KRONER,17.8411,17.82454443,17.85762076
01/03/2021,IND RUPEE,1.4966,1.495099709,1.498029594
01/03/2021,HONGKONG DOLLAR,14.155,14.14207977,14.16786227
01/03/2021,SINGAPORE DOLLAR,82.5555,82.47101276,82.64000389
01/03/2021,SAUDI RIYAL,29.2741,29.24631863,29.30198128
01/03/2021,CHINESE YUAN,16.9879,16.97137085,17.00441595
01/03/2021,AUSTRALIAN $,85.0973,85.00880912,85.18576971
02/03/2021,US DOLLAR,109.8,109.7,109.9
02/03/2021,STG POUND,153.1579,153.0105882,153.3052941
02/03/2021,EURO,132.2391,132.1094118,132.3688235
02/03/2021,SA RAND,7.2748,7.265622413,7.283982529
02/03/2021,KES / USHS,33.3604,33.25923567,33.46153145
02/03/2021,KES / TSHS,21.1203,21.055505,21.18505014
02/03/2021,KES / RWF,9.0473,9.024504095,9.070191431
02/03/2021,KES / BIF,17.7114,17.64713376,17.77575205
02/03/2021,AE DIRHAM,29.8926,29.86252892,29.9226748
02/03/2021,CAN $,86.4976,86.40516698,86.58997794
02/03/2021,S FRANC,120.2695,120.1401818,120.398773
02/03/2021,JPY (100),102.915,102.8116214,103.0183727
02/03/2021,SW KRONER,12.9496,12.93479543,12.96449216
02/03/2021,NOR KRONER,12.7226,12.70808475,12.73715564
02/03/2021,DAN KRONER,17.7857,17.7680596,17.80333711
02/03/2021,IND RUPEE,1.4928,1.491076647,1.494485769
02/03/2021,HONGKONG DOLLAR,14.155,14.14206523,14.16784839
02/03/2021,SINGAPORE DOLLAR,82.4851,82.40066101,82.56949662
02/03/2021,SAUDI RIYAL,29.2753,29.24787373,29.30275963
02/03/2021,CHINESE YUAN,16.9832,16.96697858,16.99948955
02/03/2021,AUSTRALIAN $,84.8754,84.77616,84.97468
03/03/2021,US DOLLAR,109.8,109.7,109.9
03/03/2021,STG POUND,152.7524,152.5982353,152.9064706
03/03/2021,EURO,132.0568,131.9152941,132.1982353
03/03/2021,SA RAND,7.3541,7.343982219,7.364273557
03/03/2021,KES / USHS,33.3334,33.25750682,33.40929809
03/03/2021,KES / TSHS,21.1203,21.055505,21.18505014
03/03/2021,KES / RWF,9.0472,9.024131028,9.070191431
03/03/2021,KES / BIF,17.7146,17.65341219,17.77575205
03/03/2021,AE DIRHAM,29.8926,29.86252892,29.9226748
03/03/2021,CAN $,86.9221,86.82919107,87.01504355
03/03/2021,S FRANC,119.9738,119.838322,120.1092896
03/03/2021,JPY (100),102.7417,102.6384731,102.8448437
03/03/2021,SW KRONER,13.094,13.0797663,13.10830153
03/03/2021,NOR KRONER,12.9591,12.94502201,12.97321545
03/03/2021,DAN KRONER,17.8432,17.82464578,17.8617865
03/03/2021,IND RUPEE,1.5016,1.500232488,1.503049865
03/03/2021,HONGKONG DOLLAR,14.1537,14.14078915,14.16656999
03/03/2021,SINGAPORE DOLLAR,82.5471,82.46260242,82.63157895
03/03/2021,SAUDI RIYAL,29.271,29.24241616,29.29963475
03/03/2021,CHINESE YUAN,16.983,16.96671616,16.9992266
03/03/2021,AUSTRALIAN $,85.8362,85.75249,85.91982
04/03/2021,US DOLLAR,109.6941,109.5941176,109.7941176
04/03/2021,STG POUND,153.1271,152.9705882,153.2835294
04/03/2021,EURO,132.3806,132.2458824,132.5152941
04/03/2021,SA RAND,7.3269,7.317738968,7.335991558
04/03/2021,KES / USHS,33.3656,33.28957943,33.44157587
04/03/2021,KES / TSHS,21.1407,21.07581034,21.20551769
04/03/2021,KES / RWF,9.057,9.035046879,9.078954431
04/03/2021,KES / BIF,17.7317,17.67043665,17.79292577
04/03/2021,AE DIRHAM,29.8638,29.83370563,29.89384602
04/03/2021,CAN $,86.7833,86.69049015,86.87618108
04/03/2021,S FRANC,119.473,119.3445689,119.6014353
04/03/2021,JPY (100),102.657,102.5585978,102.7553745
04/03/2021,SW KRONER,13.0436,13.02861666,13.05860245
04/03/2021,NOR KRONER,12.8929,12.87812336,12.90769185
04/03/2021,DAN KRONER,17.7746,17.75551125,17.79367912
04/03/2021,IND RUPEE,1.5056,1.504008861,1.507146531
04/03/2021,HONGKONG DOLLAR,14.1422,14.12932607,14.15511089
04/03/2021,SINGAPORE DOLLAR,82.3808,82.29640133,82.46516272
04/03/2021,SAUDI RIYAL,29.2447,29.21730676,29.27218664
04/03/2021,CHINESE YUAN,16.9623,16.94640838,16.97812174
04/03/2021,AUSTRALIAN $,85.4791,85.39573647,85.56255588
05/03/2021,US DOLLAR,109.6518,109.5517647,109.7517647
05/03/2021,STG POUND,152.9971,152.8429412,153.1511765
05/03/2021,EURO,132.0359,131.9023529,132.1694118
05/03/2021,SA RAND,7.2877,7.276769492,7.298537969
05/03/2021,KES / USHS,33.3785,33.3024258,33.45450445
05/03/2021,KES / TSHS,21.1488,21.08394344,21.21371578
05/03/2021,KES / RWF,9.06,9.037613223,9.082464374
05/03/2021,KES / BIF,17.7409,17.68190248,17.79980455
05/03/2021,AE DIRHAM,29.8522,29.82217632,29.8823145
05/03/2021,CAN $,86.7979,86.70499779,86.89079622
05/03/2021,S FRANC,118.6579,118.5368586,118.7789661
05/03/2021,JPY (100),102.0396,101.9370659,102.1421728
05/03/2021,SW KRONER,12.9924,12.97745297,13.00730824
05/03/2021,NOR KRONER,12.8988,12.88404717,12.9136435
05/03/2021,DAN KRONER,17.6371,17.61962248,17.65462869
05/03/2021,IND RUPEE,1.5071,1.505617832,1.508532379
05/03/2021,HONGKONG DOLLAR,14.1298,14.11694969,14.14272189
05/03/2021,SINGAPORE DOLLAR,81.9673,81.88337298,82.0512595
05/03/2021,SAUDI RIYAL,29.2299,29.20134468,29.25855475
05/03/2021,CHINESE YUAN,16.9383,16.92258905,16.95400706
05/03/2021,AUSTRALIAN $,84.5799,84.49727612,84.66251129
08/03/2021,US DOLLAR,109.64,109.54,109.74
08/03/2021,STG POUND,151.9174,151.7606,152.0741
08/03/2021,EURO,131.1674,131.0306,131.3041
08/03/2021,SA RAND,7.1651,7.1562,7.174
08/03/2021,KES / USHS,33.3638,33.2878,33.4398
08/03/2021,KES / TSHS,21.1511,21.0862,21.216
08/03/2021,KES / RWF,9.0615,9.0395,9.0834
08/03/2021,KES / BIF,17.744,17.6863,17.8017
08/03/2021,AE DIRHAM,29.849,29.819,29.8791
08/03/2021,CAN $,86.256,86.1638,86.3483
08/03/2021,S FRANC,118.3187,118.1916,118.4458
08/03/2021,JPY (100),101.1999,101.089,101.3109
08/03/2021,SW KRONER,12.8452,12.8312,12.8592
08/03/2021,NOR KRONER,12.8035,12.7896,12.8174
08/03/2021,DAN KRONER,17.5938,17.5776,17.61
08/03/2021,IND RUPEE,1.5001,1.4985,1.5016
08/03/2021,HONGKONG DOLLAR,14.1221,14.1093,14.135
08/03/2021,SINGAPORE DOLLAR,81.7629,81.6792,81.8467
08/03/2021,SAUDI RIYAL,29.2249,29.1974,29.2523
08/03/2021,CHINESE YUAN,16.8911,16.8731,16.9091
08/03/2021,AUSTRALIAN $,84.0226,83.9295,84.1157
09/03/2021,US DOLLAR,109.6488,109.5488235,109.7488235
09/03/2021,STG POUND,151.8668,151.7117647,152.0217647
09/03/2021,EURO,130.5529,130.4194118,130.6864706
09/03/2021,SA RAND,7.0953,7.086364894,7.10431141
09/03/2021,KES / USHS,33.3976,33.3215417,33.47365934
09/03/2021,KES / TSHS,21.1494,21.08450848,21.21428533
09/03/2021,KES / RWF,9.0613,9.039887336,9.08270822
09/03/2021,KES / BIF,17.7436,17.68684108,17.80028244
09/03/2021,AE DIRHAM,29.8514,29.82137567,29.8815137
09/03/2021,CAN $,86.4227,86.34049774,86.50494485
09/03/2021,S FRANC,117.4914,117.3653563,117.6174296
09/03/2021,JPY (100),101.0169,100.9108544,101.1230291
09/03/2021,SW KRONER,12.7873,12.77492607,12.79959222
09/03/2021,NOR KRONER,12.7882,12.7743302,12.80213043
09/03/2021,DAN KRONER,17.5163,17.49897346,17.53372159
